mesh_name;object_name;triangle_index;material_name;v0_x;v0_y;v0_z;v1_x;v1_y;v1_z;v2_x;v2_y;v2_z;normal;diffuse_color;specular_color;kd;ks;shininess
Sphere;Sphere;926;sphere_reflective;2.269030;0.722215;-0.345671;2.340905;0.722215;-0.384089;2.364701;0.646447;-0.326641;(-0.365101, -0.632564, -0.683055);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;927;sphere_reflective;2.269030;1.277785;-0.345671;2.303576;1.353553;-0.293969;2.364701;1.353553;-0.326641;(-0.365101, 0.632564, -0.683055);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;928;sphere_reflective;2.345671;0.584265;-0.230970;2.303576;0.646447;-0.293969;2.364701;0.646447;-0.326641;(-0.299914, -0.771504, -0.561100);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;929;sphere_reflective;2.269030;1.277785;-0.345671;2.340905;1.277785;-0.384089;2.323223;1.191342;-0.426776;(-0.416180, 0.469625, -0.778618);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;930;sphere_reflective;2.393696;0.538060;-0.159095;2.345671;0.584265;-0.230970;2.393697;0.584265;-0.256640;(-0.223048, -0.880971, -0.417300);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;931;sphere_reflective;2.227553;1.097545;-0.407746;2.243360;1.191342;-0.384089;2.323223;1.191342;-0.426776;(-0.451277, 0.288994, -0.844293);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;932;sphere_reflective;2.393697;1.415735;-0.256640;2.445807;1.415735;-0.272447;2.431025;1.353553;-0.346760;(-0.184681, 0.771506, -0.608828);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;933;sphere_reflective;2.364701;0.646447;-0.326641;2.340905;0.722215;-0.384089;2.418894;0.722215;-0.407746;(-0.224822, -0.632563, -0.741161);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;934;sphere_reflective;2.364701;1.353553;-0.326641;2.431025;1.353553;-0.346760;2.418894;1.277785;-0.407746;(-0.224827, 0.632560, -0.741161);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;935;sphere_reflective;2.393697;0.584265;-0.256640;2.364701;0.646447;-0.326641;2.431025;0.646447;-0.346760;(-0.184685, -0.771505, -0.608828);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;936;sphere_reflective;2.340905;1.277785;-0.384089;2.418894;1.277785;-0.407746;2.409880;1.191342;-0.453063;(-0.256275, 0.469629, -0.844850);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;937;sphere_reflective;2.426777;0.538060;-0.176777;2.393697;0.584265;-0.256640;2.445807;0.584265;-0.272447;(-0.137351, -0.880971, -0.452797);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;938;sphere_reflective;2.312335;1.097545;-0.453063;2.323223;1.191342;-0.426776;2.409880;1.191342;-0.453063;(-0.277897, 0.289001, -0.916107);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;939;sphere_reflective;2.462671;0.509607;-0.090120;2.426777;0.538060;-0.176777;2.462671;0.538060;-0.187665;(-0.084636, -0.956549, -0.279017);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;940;sphere_reflective;2.308659;1.000000;-0.461939;2.312335;1.097545;-0.453063;2.404329;1.097545;-0.480970;(-0.288909, 0.097548, -0.952374);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;941;sphere_reflective;2.308659;1.000000;-0.461939;2.402455;1.000000;-0.490392;2.404329;0.902455;-0.480970;(-0.288903, -0.097542, -0.952376);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;942;sphere_reflective;2.462671;1.490393;-0.090120;2.480970;1.490393;-0.095671;2.462671;1.461940;-0.187665;(-0.084640, 0.956549, -0.279017);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;943;sphere_reflective;2.312335;0.902455;-0.453063;2.404329;0.902455;-0.480970;2.409880;0.808658;-0.453063;(-0.277906, -0.289010, -0.916101);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;944;sphere_reflective;2.426777;1.461940;-0.176777;2.462671;1.461940;-0.187665;2.445807;1.415735;-0.272447;(-0.137350, 0.880971, -0.452797);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;945;sphere_reflective;2.340905;0.722215;-0.384089;2.323223;0.808658;-0.426776;2.409880;0.808658;-0.453063;(-0.256282, -0.469624, -0.844851);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;946;sphere_reflective;2.402455;1.000000;-0.490392;2.404329;1.097545;-0.480970;2.500000;1.097545;-0.490393;(-0.097552, 0.097542, -0.990439);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;947;sphere_reflective;2.404329;0.902455;-0.480970;2.402455;1.000000;-0.490392;2.500000;1.000000;-0.500000;(-0.097556, -0.097542, -0.990438);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;948;sphere_reflective;2.480970;1.490393;-0.095671;2.500000;1.490393;-0.097545;2.500000;1.461940;-0.191342;(-0.028574, 0.956550, -0.290166);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;949;sphere_reflective;2.404329;0.902455;-0.480970;2.500000;0.902455;-0.490393;2.500000;0.808658;-0.461940;(-0.093837, -0.289004, -0.952718);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;950;sphere_reflective;2.445807;1.415735;-0.272447;2.462671;1.461940;-0.187665;2.500000;1.461940;-0.191342;(-0.046384, 0.880971, -0.470891);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;951;sphere_reflective;2.409880;0.808658;-0.453063;2.500000;0.808658;-0.461940;2.500000;0.722215;-0.415735;(-0.086545, -0.469630, -0.878611);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;952;sphere_reflective;2.445807;1.415735;-0.272447;2.500000;1.415735;-0.277785;2.500000;1.353553;-0.353553;(-0.062366, 0.771502, -0.633163);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;953;sphere_reflective;2.418894;0.722215;-0.407746;2.500000;0.722215;-0.415735;2.500000;0.646447;-0.353553;(-0.075922, -0.632567, -0.770775);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;954;sphere_reflective;2.418894;1.277785;-0.407746;2.431025;1.353553;-0.346760;2.500000;1.353553;-0.353553;(-0.075910, 0.632560, -0.770782);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;955;sphere_reflective;2.431025;0.646447;-0.346760;2.500000;0.646447;-0.353553;2.500000;0.584265;-0.277785;(-0.062357, -0.771502, -0.633164);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;956;sphere_reflective;2.409880;1.191342;-0.453063;2.418894;1.277785;-0.407746;2.500000;1.277785;-0.415735;(-0.086544, 0.469629, -0.878612);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;957;sphere_reflective;2.445807;0.584265;-0.272447;2.500000;0.584265;-0.277785;2.500000;0.538060;-0.191342;(-0.046383, -0.880971, -0.470891);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;958;sphere_reflective;2.404329;1.097545;-0.480970;2.409880;1.191342;-0.453063;2.500000;1.191342;-0.461940;(-0.093844, 0.289011, -0.952715);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;959;sphere_reflective;2.480970;0.509607;-0.095671;2.462671;0.538060;-0.187665;2.500000;0.538060;-0.191342;(-0.028582, -0.956549, -0.290167);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere.001;Sphere.001;0;sphere_colored;0.000000;0.376398;-2.416677;0.055993;0.307090;-2.281498;0.000000;0.307090;-2.287012;(0.046372, -0.880971, -0.470893);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;1;sphere_colored;0.000000;1.287013;-2.692909;0.143506;1.146318;-2.721455;0.000000;1.146318;-2.735589;(0.093834, 0.289008, -0.952717);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;2;sphere_colored;0.000000;0.307090;-2.287012;0.028545;0.264411;-2.143506;0.000000;0.264411;-2.146317;(0.028574, -0.956550, -0.290164);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;3;sphere_colored;0.000000;1.000000;-2.750000;0.143506;1.146318;-2.721455;0.146318;1.000000;-2.735589;(0.097549, 0.097549, -0.990438);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;4;sphere_colored;0.000000;1.735589;-2.146317;0.000000;1.750000;-2.000000;0.028545;1.735589;-2.143506;(0.009652, 0.995138, -0.098013);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;5;sphere_colored;0.000000;0.250000;-2.000000;0.000000;0.264411;-2.146317;0.028545;0.264411;-2.143506;(0.009652, -0.995138, -0.098013);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;6;sphere_colored;0.000000;1.000000;-2.750000;0.143506;0.853682;-2.721455;0.000000;0.853682;-2.735589;(0.097549, -0.097549, -0.990438);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;7;sphere_colored;0.000000;1.692910;-2.287012;0.028545;1.735589;-2.143506;0.055993;1.692910;-2.281498;(0.028574, 0.956550, -0.290164);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;8;sphere_colored;0.000000;0.712987;-2.692909;0.143506;0.853682;-2.721455;0.135180;0.712987;-2.679595;(0.093834, -0.289008, -0.952717);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;9;sphere_colored;0.000000;1.623602;-2.416678;0.055993;1.692910;-2.281498;0.081290;1.623602;-2.408671;(0.046383, 0.880970, -0.470893);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;10;sphere_colored;0.000000;0.712987;-2.692909;0.121659;0.583322;-2.611620;0.000000;0.583322;-2.623602;(0.086533, -0.469626, -0.878614);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;11;sphere_colored;0.000000;1.623602;-2.416678;0.103462;1.530330;-2.520140;0.000000;1.530330;-2.530330;(0.062360, 0.771505, -0.633159);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;12;sphere_colored;0.000000;0.583322;-2.623602;0.103462;0.469670;-2.520140;0.000000;0.469670;-2.530330;(0.075914, -0.632564, -0.770779);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;13;sphere_colored;0.000000;1.416678;-2.623602;0.103462;1.530330;-2.520140;0.121659;1.416678;-2.611620;(0.075913, 0.632564, -0.770779);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;14;sphere_colored;0.000000;0.376398;-2.416677;0.103462;0.469670;-2.520140;0.081290;0.376398;-2.408671;(0.062358, -0.771507, -0.633157);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;15;sphere_colored;0.000000;1.287013;-2.692909;0.121659;1.416678;-2.611620;0.135180;1.287013;-2.679595;(0.086536, 0.469625, -0.878615);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;16;sphere_colored;0.103462;1.530330;-2.520140;0.238642;1.416678;-2.576133;0.121659;1.416678;-2.611620;(0.224831, 0.632565, -0.741156);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;17;sphere_colored;0.103462;0.469670;-2.520140;0.159456;0.376398;-2.384960;0.081290;0.376398;-2.408671;(0.184682, -0.771507, -0.608826);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;18;sphere_colored;0.135180;1.287013;-2.679595;0.238642;1.416678;-2.576133;0.265165;1.287013;-2.640165;(0.256279, 0.469630, -0.844848);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;19;sphere_colored;0.081290;0.376398;-2.408671;0.109835;0.307090;-2.265165;0.055993;0.307090;-2.281498;(0.137356, -0.880970, -0.452797);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;20;sphere_colored;0.135180;1.287013;-2.679595;0.281498;1.146318;-2.679595;0.143506;1.146318;-2.721455;(0.277901, 0.289007, -0.916104);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;21;sphere_colored;0.028545;0.264411;-2.143506;0.109835;0.307090;-2.265165;0.055993;0.264411;-2.135180;(0.084635, -0.956550, -0.279014);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;22;sphere_colored;0.146318;1.000000;-2.735589;0.281498;1.146318;-2.679595;0.287013;1.000000;-2.692910;(0.288898, 0.097556, -0.952376);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;23;sphere_colored;0.028545;1.735589;-2.143506;0.000000;1.750000;-2.000000;0.055993;1.735589;-2.135180;(0.028588, 0.995138, -0.094246);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;24;sphere_colored;0.000000;0.250000;-2.000000;0.028545;0.264411;-2.143506;0.055993;0.264411;-2.135180;(0.028588, -0.995138, -0.094246);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;25;sphere_colored;0.146318;1.000000;-2.735589;0.281498;0.853682;-2.679595;0.143506;0.853682;-2.721455;(0.288904, -0.097550, -0.952375);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;26;sphere_colored;0.055993;1.692910;-2.281498;0.055993;1.735589;-2.135180;0.109835;1.692910;-2.265165;(0.084639, 0.956550, -0.279013);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;27;sphere_colored;0.135180;0.712987;-2.679595;0.281498;0.853682;-2.679595;0.265165;0.712987;-2.640165;(0.277895, -0.289001, -0.916108);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;28;sphere_colored;0.081290;1.623602;-2.408671;0.109835;1.692910;-2.265165;0.159456;1.623602;-2.384960;(0.137352, 0.880971, -0.452797);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;29;sphere_colored;0.135180;0.712987;-2.679595;0.238642;0.583322;-2.576133;0.121659;0.583322;-2.611620;(0.256286, -0.469625, -0.844849);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;30;sphere_colored;0.103462;1.530330;-2.520140;0.159456;1.623602;-2.384960;0.202949;1.530330;-2.489961;(0.184685, 0.771506, -0.608827);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;31;sphere_colored;0.103462;0.469670;-2.520140;0.238642;0.583322;-2.576133;0.202949;0.469670;-2.489961;(0.224828, -0.632562, -0.741159);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;32;sphere_colored;0.287013;1.000000;-2.692910;0.408671;0.853682;-2.611620;0.281498;0.853682;-2.679595;(0.469146, -0.097555, -0.877716);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;33;sphere_colored;0.109835;1.692910;-2.265165;0.081290;1.735589;-2.121659;0.159456;1.692910;-2.238642;(0.137445, 0.956550, -0.257141);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;34;sphere_colored;0.281498;0.853682;-2.679595;0.384960;0.712987;-2.576133;0.265165;0.712987;-2.640165;(0.451283, -0.289002, -0.844288);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;35;sphere_colored;0.109835;1.692910;-2.265165;0.231494;1.623602;-2.346455;0.159456;1.623602;-2.384960;(0.223050, 0.880971, -0.417299);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;36;sphere_colored;0.265165;0.712987;-2.640165;0.346455;0.583322;-2.518506;0.238642;0.583322;-2.576133;(0.416177, -0.469631, -0.778616);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;37;sphere_colored;0.202949;1.530330;-2.489961;0.231494;1.623602;-2.346455;0.294636;1.530330;-2.440953;(0.299915, 0.771505, -0.561098);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;38;sphere_colored;0.202949;0.469670;-2.489961;0.346455;0.583322;-2.518506;0.294636;0.469670;-2.440953;(0.365102, -0.632564, -0.683054);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;39;sphere_colored;0.202949;1.530330;-2.489961;0.346455;1.416678;-2.518506;0.238642;1.416678;-2.576133;(0.365100, 0.632562, -0.683057);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;40;sphere_colored;0.202949;0.469670;-2.489961;0.231494;0.376398;-2.346455;0.159456;0.376398;-2.384960;(0.299912, -0.771506, -0.561098);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;41;sphere_colored;0.238642;1.416678;-2.576133;0.384960;1.287013;-2.576133;0.265165;1.287013;-2.640165;(0.416180, 0.469630, -0.778615);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;42;sphere_colored;0.159456;0.376398;-2.384960;0.159456;0.307090;-2.238642;0.109835;0.307090;-2.265165;(0.223051, -0.880971, -0.417299);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;43;sphere_colored;0.281498;1.146318;-2.679595;0.384960;1.287013;-2.576133;0.408671;1.146318;-2.611620;(0.451279, 0.289005, -0.844289);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;44;sphere_colored;0.109835;0.307090;-2.265165;0.081290;0.264411;-2.121659;0.055993;0.264411;-2.135180;(0.137440, -0.956550, -0.257142);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;45;sphere_colored;0.287013;1.000000;-2.692910;0.408671;1.146318;-2.611620;0.416678;1.000000;-2.623602;(0.469152, 0.097550, -0.877713);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;46;sphere_colored;0.055993;1.735589;-2.135180;0.000000;1.750000;-2.000000;0.081290;1.735589;-2.121659;(0.046425, 0.995138, -0.086858);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;47;sphere_colored;0.000000;0.250000;-2.000000;0.055993;0.264411;-2.135180;0.081290;0.264411;-2.121659;(0.046425, -0.995138, -0.086858);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;48;sphere_colored;0.294636;0.469670;-2.440953;0.294636;0.376398;-2.294636;0.231494;0.376398;-2.346455;(0.403614, -0.771505, -0.491808);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;49;sphere_colored;0.346455;1.416678;-2.518506;0.489961;1.287013;-2.489961;0.384960;1.287013;-2.576133;(0.560083, 0.469628, -0.682464);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
